RESDATE,insurance_cost_millions,QBFASSET,CITY,FAILDATE,CERT,RESTYPE,SAVR,bank_name,ID,fail_year,fail_decade
9/9/1988,1124399.0,1003281.0,HOUSTON,1986-04-04,30342.0,FAILURE,FSLIC,MAINLAND  S&LA,1173,1986,1980
4/10/1986,11234.0,43038.0,DYERSVILLE,1986-04-10,4452.0,FAILURE,FDIC,THE NATIONAL BANK,1174,1986,1980
4/10/1986,1987.0,10412.0,MERCER,1986-04-10,11451.0,FAILURE,FDIC,THE PEOPLES BANK OF MERCER,1175,1986,1980
4/10/1986,2287.0,31539.0,RUSTON,1986-04-10,14308.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF RUSTON,1176,1986,1980
4/11/1986,10939.0,47721.0,LOS ANGELES,1986-04-11,23920.0,FAILURE,FDIC,CENTER NATIONAL BANK,1177,1986,1980
2/3/1989,25478.0,80596.0,BENTON,1986-04-14,31550.0,ASSISTANCE,FSLIC,FIRST AMERICAN S&LA,1178,1986,1980
12/31/1988,117355.0,271460.0,SAN RAFAEL,1986-04-14,31943.0,ASSISTANCE,FSLIC,COLUMBUS S&LA,1179,1986,1980
,,81.0,ST. ONGE,1937-04-30,,FAILURE,FDIC,ST. ONGE STATE BANK,118,1937,1930
,,155852.0,SAN FRANCISCO,1986-04-14,32059.0,FAILURE,FSLIC,GATEWAY SB,1180,1986,1980
4/16/1986,1530.0,9258.0,TALMAGE,1986-04-16,13925.0,ASSISTANCE,FDIC,THE TALMAGE STATE BANK,1181,1986,1980
4/10/1987,46076.0,210684.0,PARK CITY,1986-04-16,31989.0,FAILURE,FSLIC,SUMMIT S&LA,1182,1986,1980
4/18/1986,14758.0,78891.0,ORLANDO,1986-04-18,21531.0,FAILURE,FDIC,FLORIDA CENTER BANK,1183,1986,1980
4/22/1986,3473.0,32902.0,MAYNARDVILLE,1986-04-22,16943.0,FAILURE,FDIC,UNION COUNTY BANK,1184,1986,1980
4/24/1986,2459.0,15541.0,BANDERA,1986-04-24,3088.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF BANDERA,1185,1986,1980
4/24/1986,5247.0,38462.0,IRVING,1986-04-24,18534.0,FAILURE,FDIC,FIRST NATIONAL BANK OF IRVING,1186,1986,1980
4/30/1986,1.0,57463.0,ST. LOUIS,1986-04-30,28563.0,ASSISTANCE,FSLIC,WASHINGTON FIRST FS&LA,1187,1986,1980
5/1/1986,1508.0,7344.0,CARTER,1986-05-01,4055.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF CARTER,1188,1986,1980
5/1/1986,4648.0,19323.0,BEDFORD,1986-05-01,4426.0,FAILURE,FDIC,THE BEDFORD NATIONAL BANK,1189,1986,1980
,,157.0,BUCKLIN,1937-05-01,,FAILURE,FDIC,THE CITIZENS BANK,119,1937,1930
5/1/1986,2473.0,7249.0,NORTONVILLE,1986-05-01,4742.0,FAILURE,FDIC,BANK OF NORTONVILLE,1190,1986,1980
5/8/1986,52895.0,182653.0,TULSA,1986-05-08,4215.0,FAILURE,FDIC,BANK OF COMMERCE & TRUST COMPANY,1191,1986,1980
5/9/1986,17244.0,55867.0,MALAD CITY,1986-05-09,2864.0,FAILURE,FDIC,FIRST BANK & TRUST OF IDAHO,1192,1986,1980
5/9/1986,566.0,17489.0,RAINSVILLE,1986-05-09,19216.0,FAILURE,FDIC,RAINSVILLE BANK,1193,1986,1980
5/15/1986,8430.0,24189.0,ST. FRANCIS,1986-05-15,14767.0,FAILURE,FDIC,THE CITIZENS STATE BANK OF ST. FRANCIS,1194,1986,1980
5/15/1986,3937.0,13454.0,LAGUNA HILLS,1986-05-15,24645.0,FAILURE,FDIC,SADDLEBACK NATIONAL BANK,1195,1986,1980
8/29/1986,36074.0,84370.0,IRVINE,1986-05-22,32199.0,FAILURE,FSLIC,CONSOLIDATED SAVINGS BANK,1196,1986,1980
5/23/1986,21671.0,137947.0,EDINBURG,1986-05-23,16382.0,FAILURE,FDIC,FIRST STATE BANK & TRUST COMPANY,1197,1986,1980
5/23/1986,58532.0,109404.0,SOUTH MIAMI,1986-05-23,20857.0,FAILURE,FDIC,SUNSHINE STATE BANK,1198,1986,1980
5/23/1986,2050.0,20357.0,ENGLEWOOD,1986-05-23,20912.0,FAILURE,FDIC,CENTENNIAL STATE BANK OF COLORADO,1199,1986,1980
,,149.0,LAKE CITY,1935-03-09,,FAILURE,FDIC,PALMETTO STATE BANK,12,1935,1930
,,,CAPE CHARLES,1937-05-22,,FAILURE,FDIC,FARMERS & MERCHANTS TRUST BANK,120,1937,1930
5/28/1986,662.0,12020.0,ROSELAND,1986-05-28,14034.0,FAILURE,FDIC,ROSELAND STATE BANK,1200,1986,1980
5/29/1986,28732.0,73170.0,NORMAN,1986-05-29,4157.0,FAILURE,FDIC,THE FIRST NATIONAL BK & TR CO. OF NORMAN,1201,1986,1980
5/29/1986,2200.0,7462.0,LONE ROCK,1986-05-29,25297.0,FAILURE,FDIC,"THE LONE ROCK BANK, N.A.",1202,1986,1980
5/30/1986,18393.0,41470.0,COLUMBIA FALLS,1986-05-30,8315.0,FAILURE,FDIC,BANK OF COLUMBIA FALLS,1203,1986,1980
5/30/1986,6985.0,33961.0,MAYAGUEZ,1986-05-30,22456.0,FAILURE,FDIC,"BANCO DE AHORRO, F.S.B.",1204,1986,1980
5/31/1986,36562.0,17343.0,CARLSBAD,1986-05-31,32314.0,FAILURE,FSLIC,SEAPOINTE S&LA,1205,1986,1980
6/5/1986,6008.0,11396.0,MCCRACKEN,1986-06-05,18093.0,FAILURE,FDIC,THE CITIZENS ST BANK OF MCCRACKEN,1206,1986,1980
6/6/1986,2314.0,5993.0,GLENROCK,1986-06-06,23807.0,FAILURE,FDIC,SECURITY BANK OF GLENROCK,1207,1986,1980
6/6/1986,3259.0,14512.0,BLACKSBURG,1986-06-06,28240.0,ASSISTANCE,FSLIC,FIRST OF MONTGOMERY COUNTY,1208,1986,1980
6/6/1986,18928.0,125326.0,WYTHEVILLE,1986-06-06,31727.0,ASSISTANCE,FSLIC,MOUNTAIN SECURITY SB,1209,1986,1980
,,,GRAYVILLE,1937-05-27,,FAILURE,FDIC,THE FARMERS NATIONAL BANK OF GRAYVILLE,121,1937,1930
6/12/1986,12647.0,35455.0,HOUSTON,1986-06-12,24296.0,FAILURE,FDIC,"PETROBANK, N.A.",1210,1986,1980
6/13/1986,86182.0,215830.0,BOSSIER CITY,1986-06-13,8142.0,FAILURE,FDIC,BOSSIER BANK & TRUST COMPANY,1211,1986,1980
6/13/1986,27805.0,75430.0,SHREVEPORT,1986-06-13,21889.0,FAILURE,FDIC,THE BANK OF COMMERCE,1212,1986,1980
6/19/1986,9549.0,45414.0,CHANUTE,1986-06-19,4637.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF CHANUTE,1213,1986,1980
6/19/1986,29463.0,80113.0,BORGER,1986-06-19,16683.0,FAILURE,FDIC,FIRST NATIONAL BANK OF BORGER,1214,1986,1980
6/20/1986,3258.0,40024.0,ALMA,1986-06-20,13050.0,FAILURE,FDIC,THE AMERICAN BANK,1215,1986,1980
6/26/1986,1256.0,5766.0,UNION,1986-06-26,8765.0,FAILURE,FDIC,UNION DEPOSIT BANK,1216,1986,1980
6/26/1986,405.0,10088.0,LOUISVILLE,1986-06-26,22275.0,FAILURE,FDIC,CONTINENTAL NATIONAL BANK OF KENTUCKY,1217,1986,1980
6/27/1986,9936.0,47880.0,POCAHONTAS,1986-06-27,257.0,FAILURE,FDIC,COMMERCIAL STATE BANK,1218,1986,1980
6/27/1986,3135.0,9157.0,ROCHESTER,1986-06-27,15896.0,FAILURE,FDIC,THE HOME STATE BANK,1219,1986,1980
,,,CARROLLTON,1937-05-29,,FAILURE,FDIC,CARROLL EXCHANGE BANK,122,1937,1930
6/27/1986,5352.0,13966.0,LOS ALAMITOS,1986-06-27,26439.0,FAILURE,FDIC,ORANGE COAST THRIFT & LOAN ASSOCIATION,1220,1986,1980
6/27/1986,138.0,156119.0,LORAIN,1986-06-27,28149.0,ASSISTANCE,FSLIC,CITIZENS HOME SAVINGS COMPANY,1221,1986,1980
6/27/1986,176.0,381665.0,EUCLID,1986-06-27,28491.0,ASSISTANCE,FSLIC,THE STATE S&L CO.,1222,1986,1980
7/2/1986,14529.0,33378.0,AUSTIN,1986-07-02,21676.0,FAILURE,FDIC,NATIONAL BANK OF TEXAS,1223,1986,1980
7/9/1986,152257.0,691489.0,LANCASTER,1986-07-09,28681.0,ASSISTANCE,FSLIC,EQUITABLE FSB,1224,1986,1980
7/11/1986,7287.0,17918.0,CLARISSA,1986-07-11,9730.0,FAILURE,FDIC,FARMERS STATE BANK OF CLARISSA,1225,1986,1980
7/14/1986,220721.0,1754157.0,OKLAHOMA CITY,1986-07-14,4164.0,FAILURE,FDIC,THE FIRST NAT BK & TR CO. OF OKLAHOMA,1226,1986,1980
7/14/1986,8547.0,76393.0,SAN FRANCISCO,1986-07-14,32103.0,ASSISTANCE,FSLIC,ATLAS S&LA,1227,1986,1980
7/17/1986,5576.0,69334.0,SHERIDAN,1986-07-17,2230.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF SHERIDAN,1228,1986,1980
7/17/1986,5110.0,10924.0,KIOWA,1986-07-17,12142.0,FAILURE,FDIC,THE BANK OF KIOWA,1229,1986,1980
,,,MAHANOY CITY,1937-06-05,,FAILURE,FDIC,THE FIRST NATIONAL BANK OF MAHANOY CITY,123,1937,1930
7/17/1986,1011.0,5671.0,CALLAO,1986-07-17,16969.0,FAILURE,FDIC,CALLAO COMMUNITY BANK,1230,1986,1980
7/17/1986,2362.0,11975.0,GENEVA,1986-07-17,19579.0,FAILURE,FDIC,FILLMORE COUNTY BANK,1231,1986,1980
7/17/1986,34266.0,159298.0,ALBUQUERQUE,1986-07-17,20457.0,FAILURE,FDIC,NEW MEXICO NATIONAL BANK,1232,1986,1980
7/18/1986,7372.0,21445.0,TRIMBLE,1986-07-18,8438.0,FAILURE,FDIC,FARMER'S BANK,1233,1986,1980
7/18/1986,10434.0,41221.0,ODESSA,1986-07-18,20355.0,FAILURE,FDIC,PERMIAN BANK,1234,1986,1980
11/18/1988,39820.0,370935.0,SAN DIEGO,1986-07-18,32044.0,ASSISTANCE,FSLIC,SUN S&LA,1235,1986,1980
7/23/1986,25235.0,261702.0,PORTLAND,1986-07-23,31173.0,ASSISTANCE,FSLIC,LINCOLN S&LA,1236,1986,1980
7/24/1986,1802.0,18948.0,PRAIRIE CITY,1986-07-24,4492.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF PRAIRIE CITY,1237,1986,1980
7/24/1986,1713.0,9134.0,MCCUNE,1986-07-24,14111.0,FAILURE,FDIC,MCCUNE STATE BANK,1238,1986,1980
7/25/1986,0.0,5950.0,BAILEY,1986-07-25,21622.0,FAILURE,FDIC,THE BANK OF PARK COUNTY,1239,1986,1980
,,94.0,COLOMA,1937-06-14,,FAILURE,FDIC,COLOMA STATE BANK,124,1937,1930
7/25/1986,580.0,8054.0,CONIFER,1986-07-25,23021.0,FAILURE,FDIC,MOUNTAIN VALLEY BANK,1240,1986,1980
7/25/1986,18680.0,47585.0,VIRDEN,1986-07-25,28328.0,FAILURE,FSLIC,CENTRAL ILLINOIS S&LA,1241,1986,1980
3/31/1987,8837.0,24999.0,CINCINNATI,1986-07-25,30768.0,FAILURE,FSLIC,MAJOR FEDERAL S&LA,1242,1986,1980
7/31/1986,2513.0,13340.0,EDEN,1986-07-31,1186.0,FAILURE,FDIC,EDEN STATE BANK,1243,1986,1980
7/31/1986,8763.0,23026.0,CORDELL,1986-07-31,4068.0,FAILURE,FDIC,FIRST NATIONAL BANK IN CORDELL,1244,1986,1980
7/31/1986,19503.0,70213.0,GERING,1986-07-31,5409.0,FAILURE,FDIC,THE GERING NATIONAL BANK & TRUST,1245,1986,1980
7/31/1986,4832.0,53963.0,IOWA FALLS,1986-07-31,15109.0,FAILURE,FDIC,CITIZENS STATE BANK,1246,1986,1980
8/1/1986,52892.0,1033795.0,WASHINGTON,1986-08-01,27888.0,ASSISTANCE,FSLIC,NATIONAL PERMANENT BANK FSB,1247,1986,1980
8/7/1986,15522.0,47182.0,EL RENO,1986-08-07,4088.0,FAILURE,FDIC,THE FIRST NAT BANK & TRUST CO. OF EL RENO,1248,1986,1980
8/7/1986,3740.0,17197.0,ESTON,1986-08-07,16800.0,FAILURE,FDIC,THE EASTON STATE BANK,1249,1986,1980
,,64.0,ROMNEY,1937-06-15,,FAILURE,FDIC,THE ROMNEY BANK,125,1937,1930
8/7/1986,16142.0,112668.0,DALLAS,1986-08-07,17310.0,FAILURE,FDIC,FIRST CITIZENS BANK,1250,1986,1980
8/7/1986,711.0,11828.0,GRAETTINGER,1986-08-07,18377.0,FAILURE,FDIC,GRAETTINGER STATE BANK,1251,1986,1980
8/8/1986,1585.0,4810.0,MEDICINE BOW,1986-08-08,23229.0,FAILURE,FDIC,MEDICINE BOW STATE BANK,1252,1986,1980
8/8/1986,13423.0,42622.0,SOLDOTNA,1986-08-08,31959.0,FAILURE,FSLIC,PENINSULA FS&LA,1253,1986,1980
8/14/1986,7531.0,27813.0,YATES CENTER,1986-08-14,8112.0,FAILURE,FDIC,THE STATE EXCHANGE BANK,1254,1986,1980
8/14/1986,55820.0,179081.0,OKLAHOMA CITY,1986-08-14,16698.0,FAILURE,FDIC,CITIZENS NATIONAL BANK & TRUST CO,1255,1986,1980
8/15/1986,0.0,4830.0,WESTPHALIA,1986-08-15,15603.0,ASSISTANCE,FDIC,STATE BANK OF WESTPHALIA,1256,1986,1980
8/20/1986,8019.0,18891.0,MENDON,1986-08-20,13714.0,FAILURE,FDIC,MENDON STATE BANK,1257,1986,1980
8/21/1986,3374.0,17588.0,RIFLE,1986-08-21,3051.0,FAILURE,FDIC,THE FIRST NATIONAL BANK IN RIFLE,1258,1986,1980
8/21/1986,2359.0,22692.0,MINNEAPOLIS,1986-08-21,9662.0,FAILURE,FDIC,UNITED BANK OF MINNEAPOLIS,1259,1986,1980
,,359.0,BRYAN,1937-06-16,,FAILURE,FDIC,UNION STATE BANK AND TRUST COMPANY,126,1937,1930
8/21/1986,2510.0,9358.0,DANBURY,1986-08-21,20116.0,FAILURE,FDIC,DANBURY BANK,1260,1986,1980
8/27/1986,8155.0,21510.0,WITCHITA,1986-08-27,31902.0,ASSISTANCE,FSLIC,RESERVE S&LA,1261,1986,1980
,,49772.0,HIALEAH,1986-08-27,32123.0,FAILURE,FSLIC,METROPOLITAN FS&LA,1262,1986,1980
8/28/1986,12192.0,32769.0,BUENA VISTA,1986-08-28,18749.0,FAILURE,FDIC,BUENA VISTA BANK & TRUST COMPANY,1263,1986,1980
8/28/1986,2118.0,4676.0,ALBANY,1986-08-28,23248.0,FAILURE,FDIC,ALBANY STATE BANK,1264,1986,1980
8/28/1986,1187.0,4367.0,CASPER,1986-08-28,25047.0,FAILURE,FDIC,AMERICAN NATIONAL BANK OF EASTRIDGE,1265,1986,1980
8/29/1986,82655.0,434768.0,CLEVELAND,1986-08-29,28326.0,ASSISTANCE,FSLIC,CITIZENS FS&LA,1266,1986,1980
8/29/1986,33121.0,334304.0,COLUMBUS,1986-08-29,28520.0,ASSISTANCE,FSLIC,DOLLAR SAVINGS BANK,1267,1986,1980
8/29/1986,,21562.0,KILGORE,1986-08-29,31870.0,ASSISTANCE,FSLIC,FIRST SA OF KILGORE,1268,1986,1980
8/30/1986,221.0,39139.0,OMAK,1986-08-30,20178.0,ASSISTANCE,FDIC,MID VALLEY BANK,1269,1986,1980
,,,PUKWANA,1937-06-16,,FAILURE,FDIC,THE FIRST NATIONAL BANK OF PUKWANA,127,1937,1930
9/4/1986,6515.0,24000.0,FAIRVIEW,1986-09-04,10673.0,FAILURE,FDIC,FAIRVIEW STATE BANK OF FAIRVIEW,1270,1986,1980
9/4/1986,27499.0,77432.0,MIDLAND,1986-09-04,20616.0,FAILURE,FDIC,WESTERN BANK,1271,1986,1980
9/10/1986,13412.0,80147.0,TULSA,1986-09-10,19167.0,FAILURE,FDIC,CENTRAL BANK & TRUST OF TULSA,1272,1986,1980
9/11/1986,3359.0,19062.0,SANTA FE,1986-09-11,31615.0,ASSISTANCE,FSLIC,DE VARGAS S&LA BANK,1273,1986,1980
2/26/1988,59454.0,108085.0,FILLMORE,1986-09-12,28664.0,FAILURE,FSLIC,RAMONA  S&LA,1274,1986,1980
8/19/1988,2336791.0,1960164.0,DALLAS,1986-09-12,30438.0,FAILURE,FSLIC,WESTERN S&LA,1275,1986,1980
9/18/1986,3216.0,12252.0,PASADENA,1986-09-18,21149.0,FAILURE,FDIC,TEXAS INDEPENDENCE BANK,1276,1986,1980
9/19/1986,11781.0,39250.0,LUBBOCK,1986-09-19,21038.0,FAILURE,FDIC,TEXAS BANK & TRUST COMPANY,1277,1986,1980
12/31/1988,166700.0,413015.0,WALNUT CREEK,1986-09-19,31338.0,ASSISTANCE,FSLIC,CAL AMERICA S&LA,1278,1986,1980
9/25/1986,5486.0,14718.0,LA CROSSE,1986-09-25,16861.0,FAILURE,FDIC,THE HOME STATE BANK,1279,1986,1980
,,95.0,MARCELLUS,1937-06-17,,FAILURE,FDIC,THE STATE BANK OF MARCELLUS,128,1937,1930
9/25/1986,14141.0,33112.0,RICHARDSON,1986-09-25,23738.0,FAILURE,FDIC,HERITAGE NATIONAL BANK,1280,1986,1980
9/26/1986,65539.0,210925.0,LAFAYETTE,1986-09-26,17532.0,FAILURE,FDIC,AMERICAN BANK & TRUST COMPANY,1281,1986,1980
7/28/1988,20282.0,56847.0,SOUTH BELOIT,1986-10-01,31384.0,ASSISTANCE,FSLIC,REPUBLIC SAVINGS BANK,1282,1986,1980
10/2/1986,7219.0,25963.0,MOUND CITY,1986-10-02,14957.0,FAILURE,FDIC,MISSOURI FARMERS BANK,1283,1986,1980
10/2/1986,5250.0,15522.0,HOUSTON,1986-10-02,24201.0,FAILURE,FDIC,CENTURY NATIONAL BANK,1284,1986,1980
10/2/1986,1716.0,9913.0,VISTA,1986-10-02,24270.0,FAILURE,FDIC,FRONTIER NATIONAL BANK,1285,1986,1980
10/3/1986,1044.0,5257.0,HERMISTON,1986-10-03,22869.0,FAILURE,FDIC,COLUMBIA COMMUNITY BANK,1286,1986,1980
10/9/1986,1401.0,28334.0,COVINA,1986-10-09,24727.0,FAILURE,FDIC,INDEPENDENT NATIONAL BANK,1287,1986,1980
10/10/1986,103691.0,134982.0,WOODWARD,1986-10-10,28527.0,FAILURE,FSLIC,HOMESTEAD S&LA,1288,1986,1980
,,102833.0,NORTHRIDGE,1986-10-10,32157.0,FAILURE,FSLIC,UNIFIED SAVINGS BANK,1289,1986,1980
,,259.0,HARDIN,1937-06-18,,FAILURE,FDIC,HARDIN TRUST COMPANY,129,1937,1930
10/17/1986,718.0,5008.0,BAGGS,1986-10-17,23409.0,FAILURE,FDIC,VALLEY STATE BANK,1290,1986,1980
10/23/1986,3873.0,24155.0,GERING,1986-10-23,5437.0,FAILURE,FDIC,BANK OF GERING,1291,1986,1980
10/23/1986,7607.0,22610.0,STILLWATER,1986-10-23,19010.0,FAILURE,FDIC,STILLWATER COMMUNITY BANK,1292,1986,1980
10/23/1986,21960.0,41829.0,ANCHORAGE,1986-10-23,22145.0,FAILURE,FDIC,SECURITY NATIONAL BANK,1293,1986,1980
10/23/1986,238.0,131271.0,RAVENSWOOD,1986-10-23,27712.0,ASSISTANCE,FSLIC,FARMERS FS&LA,1294,1986,1980
10/23/1986,64.0,78769.0,SPARTANSBURG,1986-10-23,30071.0,ASSISTANCE,FSLIC,FIRST STATE S&LA,1295,1986,1980
10/31/1986,11598.0,41684.0,BLANCHARD,1986-10-31,20758.0,FAILURE,FDIC,REPUBLIC BANK,1296,1986,1980
10/31/1986,17172.0,338904.0,SAGINAW,1986-10-31,27649.0,ASSISTANCE,FSLIC,FAMILY FS&LA,1297,1986,1980
11/5/1986,1482.0,3825.0,JULESBURG,1986-11-05,23504.0,FAILURE,FDIC,SEDGWICK COUNTY BANK,1298,1986,1980
11/6/1986,7485.0,39092.0,SAVANNAH,1986-11-06,1428.0,FAILURE,FDIC,THE HOME BANK,1299,1986,1980
,,427.0,CHEYENNE,1935-03-25,,FAILURE,FDIC,THE FIRST STATE BANK,13,1935,1930
,,308.0,DENHAM SPRINGS,1937-06-23,,FAILURE,FDIC,AMITE RIVER BANK,130,1937,1930
11/6/1986,8681.0,31589.0,ST. JOSEPH,1986-11-06,1620.0,FAILURE,FDIC,FIRST STOCK YARDS BANK,1300,1986,1980
11/6/1986,27385.0,100115.0,ENID,1986-11-06,4090.0,FAILURE,FDIC,THE FIRST NATIONAL BANK & TR CO.,1301,1986,1980
11/6/1986,6912.0,27468.0,DONNA,1986-11-06,12998.0,FAILURE,FDIC,THE CITIZENS STATE BANK,1302,1986,1980
11/7/1986,4880.0,11917.0,CHOKIO,1986-11-07,10995.0,FAILURE,FDIC,CHOKIO STATE BANK,1303,1986,1980
11/7/1986,28671.0,70053.0,BATON ROUGE,1986-11-07,24081.0,FAILURE,FDIC,METROPOLITAN BANK & TRUST COMPANY,1304,1986,1980
11/13/1986,9004.0,35821.0,HOXIE,1986-11-13,13570.0,FAILURE,FDIC,THE HOXIE STATE BANK,1305,1986,1980
11/14/1986,511.0,7346.0,TEMPLE,1986-11-14,18871.0,FAILURE,FDIC,FIRST NATIONAL BANK OF TEMPLE,1306,1986,1980
11/14/1986,133.0,16095.0,SAN JOSE,1986-11-14,24395.0,FAILURE,FDIC,THE BANK OF NORTHERN CALIFORNIA,1307,1986,1980
11/20/1986,2465.0,62962.0,WILLOWS,1986-11-20,3547.0,FAILURE,FDIC,FIRST NATIONAL BANK,1308,1986,1980
11/20/1986,12399.0,43525.0,NORMAN,1986-11-20,19098.0,FAILURE,FDIC,NORMAN BANK OF COMMERCE,1309,1986,1980
,,223.0,GHENT,1937-06-26,,FAILURE,FDIC,GHENT DEPOSIT BANK,131,1937,1930
11/20/1986,2976.0,12085.0,COLLEGE STATION,1986-11-20,24855.0,FAILURE,FDIC,TEXANA NATIONAL BANK OF COLLEGE,1310,1986,1980
12/30/1987,278766.0,499112.0,METAIRIE,1986-11-21,31493.0,ASSISTANCE,FSLIC,GULF FEDERAL SAVINGS BANK,1311,1986,1980
3/9/1987,0.0,55238.0,GRAND JUNCTION,1986-11-21,32105.0,ASSISTANCE,FSLIC,FIRST SECURITY  S&LA,1312,1986,1980
11/24/1986,78778.0,468166.0,OKLAHOMA CITY,1986-11-24,4166.0,ASSISTANCE,FDIC,"BANK OF OKLAHOMA, OKLA. CITY, N.A.",1313,1986,1980
11/26/1986,11300.0,66627.0,MORRISTOWN,1986-11-26,15409.0,ASSISTANCE,FDIC,BANK OF COMMERCE,1314,1986,1980
12/4/1986,980.0,18475.0,STEWARTVILLE,1986-12-04,5258.0,FAILURE,FDIC,FIRST NATIONAL BANK OF STEWARTVILLE,1315,1986,1980
12/4/1986,17761.0,112074.0,BORGER,1986-12-04,15371.0,FAILURE,FDIC,PANHANDLE BANK & TRUST COMPANY,1316,1986,1980
12/4/1986,15458.0,27762.0,HAYS,1986-12-04,19094.0,FAILURE,FDIC,HAYS STATE BANK,1317,1986,1980
12/5/1986,35620.0,78649.0,CORDELL,1986-12-05,4069.0,FAILURE,FDIC,CORDELL NATIONAL BANK,1318,1986,1980
12/8/1987,1696677.0,1680854.0,PINE BLUFF,1986-12-05,29048.0,FAILURE,FSLIC,FIRSTSOUTH  FS&LA,1319,1986,1980
,,514.0,SAN ANTONIO,1937-06-29,,FAILURE,FDIC,FIRST STATE BANK OF SOUTH SAN ANTONIO,132,1937,1930
12/9/1986,7670.0,24790.0,WINDSOR,1986-12-09,14262.0,FAILURE,FDIC,THE CITIZENS BANK OF WINDSOR,1320,1986,1980
,,46975.0,ORLAND PARK,1986-12-12,29461.0,FAILURE,FSLIC,FIRST SAVINGS OF AMERICA,1321,1986,1980
12/12/1986,18868.0,63780.0,CASPER,1986-12-12,29648.0,FAILURE,FSLIC,GUARANTY FEDERAL BANK FSB,1322,1986,1980
12/16/1986,24848.0,158237.0,BARRON,1986-12-16,29295.0,ASSISTANCE,FSLIC,BARRON COUNTY FS&LA,1323,1986,1980
12/18/1986,35752.0,94888.0,BOOKER,1986-12-18,12294.0,FAILURE,FDIC,FIRST BANK & TRUST CO.,1324,1986,1980
12/18/1986,5312.0,11862.0,LAGO VISTA,1986-12-18,24388.0,FAILURE,FDIC,LAGO VISTA NATIONAL BANK,1325,1986,1980
12/18/1986,4230.0,12879.0,DENVER,1986-12-18,24638.0,FAILURE,FDIC,LANDMARK NATIONAL BANK,1326,1986,1980
12/19/1986,7013.0,49435.0,PEQUOT LAKES,1986-12-19,1407.0,FAILURE,FDIC,LAKELAND STATE BANK,1327,1986,1980
12/19/1986,2969.0,9695.0,LUEDERS,1986-12-19,11936.0,FAILURE,FDIC,FARMERS STATE BANK,1328,1986,1980
12/22/1986,75107.0,955426.0,CLAYTON,1986-12-22,29096.0,ASSISTANCE,FSLIC,ST. LOUIS FS&LA,1329,1986,1980
,,1651.0,CAMPBELLSVILLE,1937-06-30,,FAILURE,FDIC,THE TAYLOR NATIONAL BANK OF CAMPBELLSVILLE,133,1937,1930
12/29/1986,1152.0,114114.0,KANSAS CITY,1986-12-29,15886.0,ASSISTANCE,FDIC,BANK OF KANSAS CITY,1330,1986,1980
12/31/1986,197.0,10424.0,ARCADIA,1986-12-31,20492.0,ASSISTANCE,FDIC,CITIZENS BANK & TRUST COMPANY,1331,1986,1980
12/31/1986,93000.0,460843.0,LOUISVILLE,1986-12-31,27865.0,ASSISTANCE,FSLIC,LINCOLN FS&LA,1332,1986,1980
1/8/1987,86222.0,198716.0,NORMAN,1987-01-08,4159.0,FAILURE,FDIC,THE SECURITY NAT BK & TR CO. OF NORMAN,1333,1987,1980
1/8/1987,800.0,12253.0,BOWIE,1987-01-08,18756.0,FAILURE,FDIC,BOWIE NATIONAL BANK,1334,1987,1980
1/8/1987,1577.0,7669.0,GRAND JUNCTION,1987-01-08,25053.0,FAILURE,FDIC,AMERICAN NATIONAL BANK OF GRAND JUNCTION,1335,1987,1980
1/9/1987,2475.0,18275.0,CUBA,1987-01-09,12548.0,FAILURE,FDIC,STATE BANK OF CUBA,1336,1987,1980
1/15/1987,3749.0,12827.0,RUSH SPRINGS,1987-01-15,4189.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF RUSH SPRINGS,1337,1987,1980
1/15/1987,3229.0,23230.0,LATIMER,1987-01-15,17475.0,FAILURE,FDIC,LATIMER BANK & TRUST,1338,1987,1980
1/15/1987,2959.0,10125.0,DENVER,1987-01-15,23829.0,FAILURE,FDIC,FIRST CHARTER BANK,1339,1987,1980
,,246.0,STURGIS,1937-07-03,,FAILURE,FDIC,BANK OF STURGIS,134,1937,1930
1/15/1987,4115.0,13988.0,SKIATOOK,1987-01-15,24423.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF SKIATOOK,1340,1987,1980
1/16/1987,11906.0,108213.0,ROSEBURG,1987-01-16,28309.0,FAILURE,FSLIC,UMPQUA S&LA,1341,1987,1980
1/16/1987,269426.0,204538.0,BURKBURNETT,1987-01-16,31169.0,FAILURE,FSLIC,FIRST S&LA OF BURKBURNETT,1342,1987,1980
1/16/1987,160523.0,103392.0,WESLACO,1987-01-16,31598.0,ASSISTANCE,FSLIC,MAGIC VALLEY S&LA,1343,1987,1980
1/22/1987,10475.0,23821.0,FREDERICK,1987-01-22,14627.0,FAILURE,FDIC,NATIONAL BANK OF FREDERICK,1344,1987,1980
1/23/1987,18654.0,60731.0,MARLBOROUGH,1987-01-23,2609.0,FAILURE,FDIC,THE FIRST NATIONAL BANK OF MARLBOROUGH,1345,1987,1980
